file,is_perfect,class,time
INATRANDOM-77309262.jpg,0,dorsolateral,6.3439999999827705
INATRANDOM-78461131.jpg,1,dorsolateral,4.421999999962281
INATRANDOM-79301528.jpg,1,dorsolateral,8.48399999999674
INATRANDOM-81076836.jpg,-1,bad,5.561999999976251
INATRANDOM-81379583.jpg,-1,bad,1.3900000000139698
INATRANDOM-82547736.jpg,0,dorsal,5.452999999979511
INATRANDOM-83512044.jpg,0,dorsolateral,5.64000000001397
INATRANDOM-83604309.jpg,0,lateral,29.25
INATRANDOM-84086131.jpg,0,lateral,9.827999999979511
INATRANDOM-84312876.jpg,-1,bad,1.0929999999934807
INATRANDOM-8445659.jpg,0,lateral,8.25
INATRANDOM-84962244.jpg,0,lateral,2.827999999979511
INATRANDOM-85403781.jpg,0,lateral,7.952999999979511
INATRANDOM-8571152.jpg,0,dorsolateral,5.311999999976251
INATRANDOM-858162.jpg,0,dorsal,6.1560000000172295
INATRANDOM-85848651.jpg,0,dorsolateral,4.842999999993481
INATRANDOM-85906201.jpg,1,dorsolateral,34.48399999999674
INATRANDOM-87802704.jpg,-1,bad,1.077999999979511
INATRANDOM-88616138.jpg,-1,bad,1.0939999999827705
INATRANDOM-8932757.jpg,0,lateral,3.594000000040978
INATRANDOM-90077324.jpg,-1,bad,0.9529999999795109
INATRANDOM-90933819.jpg,0,dorsal,2.7969999999622814
INATRANDOM-91062960.jpg,0,dorsolateral,10.952999999979511
INATRANDOM-91699453.jpg,0,dorsal,8.561999999976251
INATRANDOM-91842778.jpg,0,lateral,6.046000000031199
INATRANDOM-91893537.jpg,1,dorsolateral,6.25
INATRANDOM-92424351.jpg,1,dorsolateral,4.672000000020489
INATRANDOM-93480979.jpg,1,dorsolateral,5.60899999999674
INATRANDOM-95193708.jpg,1,lateral,8.25
INATRANDOM-95311562.jpg,0,lateral,1.702999999979511
INATRANDOM-96238238.jpg,-1,bad,2.547000000020489
INATRANDOM-97666246.jpg,-1,bad,0.9689999999827705
INATRANDOM-98312683.jpg,-1,bad,0.9839999999967404
INATRANDOM-9883418.jpg,0,lateral,6.39000000001397
INATRANDOM-99288698.jpg,0,lateral,2.3429999999934807
INATRANDOM-99936787.jpg,-1,bad,0.9060000000172295
