obs_id,usr_id,date,latitude,longitude,taxon,img_cnt,img_id,file_name,img_url,width,height,license,annotations,tags,download_time
827143,45456,2011-06-15,43.193852,-71.572395,Cordulia shurtleffii,1,1043923,827143710.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/1043923/large.JPG,2048,1536,cc-by-nc,,,2022Jan19-10:29:51
798955,9335,2014-07-17,37.872745,-119.372562,Cordulia shurtleffii,1,1005897,798955800.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/1005897/large.jpg,1280,1174,cc-by-nc,,,2022Jan19-10:29:51
771715,9335,2014-06-28,41.989768,-120.240126,Cordulia shurtleffii,1,969220,771715976.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/969220/large.jpg,1280,1153,cc-by-nc,,,2022Jan19-10:29:51
762004,477,2014-06-25,38.93017,-120.137987,Cordulia shurtleffii,3,957995,762004979.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/957995/large.jpg,988,771,cc0,,,2022Jan19-10:29:51
738824,9706,2014-06-15,45.3176,-91.229,Cordulia shurtleffii,1,928553,738824528.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/928553/large.jpg,1300,867,cc-by-nc,,,2022Jan19-10:29:51
735455,9706,2014-06-13,45.4515,-91.2611,Cordulia shurtleffii,1,924419,73545551.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/924419/large.jpg,1100,733,cc-by-nc,,,2022Jan19-10:29:51
725626,34474,2014-06-07,47.587686,-122.004247,Cordulia shurtleffii,1,911399,725626185.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/911399/large.JPG,2048,1536,cc-by-nc,,,2022Jan19-10:29:51
722808,24521,2014-06-06,44.832677,-121.99017,Cordulia shurtleffii,1,908275,722808799.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/908275/large.jpg,700,516,cc-by-nc-nd,"Life Stage:Adult,Sex:Male",,2022Jan19-10:29:51
714595,10285,2014-05-19,41.211127,-122.510294,Cordulia shurtleffii,1,897806,714595515.jpg,https://static.inaturalist.org/photos/897806/large.jpg,1386,922,,,,2022Jan19-10:29:51
558400,31792,2012-05-19,45.193208,-91.165887,Cordulia shurtleffii,1,711711,558400800.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/711711/large.jpg,1653,1238,cc-by,,,2022Jan19-10:29:51
446369,24521,2013-07-05,49.481978,-115.843556,Cordulia shurtleffii,1,561847,446369441.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/561847/large.jpg,700,560,cc-by-nc-nd,"Life Stage:Adult,Sex:Male",,2022Jan19-10:29:51
331433,9531,2006-06-07,40.2721271122,-105.7889298019,Cordulia shurtleffii,1,413446,331433150.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/413446/large.JPG,2048,1536,cc-by-nc,,,2022Jan19-10:29:51
259417,13677,2013-05-08,44.736979,4.96773,Cordulia aenea,2,321779,259417339.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/321779/large.jpg,790,597,cc-by-nc,,,2022Jan19-10:29:51
241780,2647,2011-06-02,52.139588,5.120528,Cordulia aenea,1,302454,241780138.jpg,https://static.inaturalist.org/photos/302454/large.jpg,1365,2048,,"Life Stage:Adult,Sex:Male",,2022Jan19-10:29:51
239874,9335,2012-08-06,41.9222483,-123.6453015,Cordulia shurtleffii,1,300374,239874916.jpg,https://static.inaturalist.org/photos/300374/large.jpg,1280,1128,,,,2022Jan19-10:29:51
210915,9706,2010-06-15,41.4468712836,-79.0334591098,Cordulia shurtleffii,1,266857,210915575.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/266857/large.jpg,1000,667,cc-by-nc,,,2022Jan19-10:29:51
192442,9706,2008-08-03,43.6296,-122.0498,Cordulia shurtleffii,2,247122,192442287.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/247122/large.jpg,1500,1000,cc-by-nc,,,2022Jan19-10:29:51
36165,3283,2011-06-29,38.5677658977,-79.7071234547,Cordulia shurtleffii,1,61051,3616512.jpg,https://static.inaturalist.org/photos/61051/large.jpg,640,471,,,,2022Jan19-10:29:51
